step,key,shape,compress_dims,snr,mean_sqr,var
1300,transformer.h.11.mlp.mlp_up.weight,"(3072, 768)","(0, 1)",0.7963064908981323,2.4889846537144703e-19,3.1256616937874144e-19
1300,transformer.h.11.mlp.mlp_proj.weight,"(768, 3072)","(0,)",7.480346202850342,6.1796624563626754e-18,1.2720433090677213e-18
1300,transformer.h.11.mlp.mlp_proj.weight,"(768, 3072)","(1,)",1.9827251434326172,4.744821730938393e-18,2.7068838276968508e-18
1300,transformer.h.11.mlp.mlp_proj.weight,"(768, 3072)","(0, 1)",1.5148746967315674,4.488652167036846e-18,2.963051737237173e-18
1300,transformer.ln_f.weight,"(768,)","(0,)",12.889323234558105,9.09296009866359e-16,7.054644926616469e-17
1400,transformer.wte.weight,"(50304, 768)","(0,)",0.00018303254910279065,1.0685141105570681e-19,7.300572737220078e-16
1400,transformer.wte.weight,"(50304, 768)","(1,)",5.144050598144531,5.108080892811525e-16,2.1945784571345548e-16
1400,transformer.wte.weight,"(50304, 768)","(0, 1)",0.00013010328984819353,9.4986209564624e-20,7.300830552873399e-16
1400,transformer.wpe.weight,"(1024, 768)","(0,)",0.3205195367336273,9.422119674498316e-19,7.004225455867279e-18
1400,transformer.wpe.weight,"(1024, 768)","(1,)",9.454737663269043,5.592802627174679e-18,2.3536340723593958e-18
1400,transformer.wpe.weight,"(1024, 768)","(0, 1)",0.12379135936498642,8.753406187795135e-19,7.071096390947291e-18
1400,transformer.h.0.ln_1.weight,"(768,)","(0,)",1.087726354598999,3.8602206390857103e-17,3.548889377983207e-17
1400,transformer.h.0.attn.k_proj.weight,"(768, 768)","(0,)",0.8091096878051758,2.2219539821879032e-20,3.094946345068304e-20
1400,transformer.h.0.attn.k_proj.weight,"(768, 768)","(1,)",1.812654972076416,3.1405576010323605e-20,2.1763427262238464e-20
1400,transformer.h.0.attn.k_proj.weight,"(768, 768)","(0, 1)",0.5273690223693848,1.835816217166633e-20,3.481084594765714e-20
1400,transformer.h.0.attn.q_proj.weight,"(768, 768)","(0,)",1.2174917459487915,3.0988114757274285e-20,2.741778028247094e-20
1400,transformer.h.0.attn.q_proj.weight,"(768, 768)","(1,)",5.073984622955322,4.7103050349402035e-20,1.1302845498136757e-20
1400,transformer.h.0.attn.q_proj.weight,"(768, 768)","(0, 1)",0.8569473028182983,2.6953265054146996e-20,3.145265098823097e-20
1400,transformer.h.0.attn.v_proj.weight,"(768, 768)","(0,)",4.448516845703125,3.967829756112816e-16,8.459312088528287e-17
1400,transformer.h.0.attn.v_proj.weight,"(768, 768)","(1,)",1.8200297355651855,3.085068959143329e-16,1.7286922043456625e-16
1400,transformer.h.0.attn.v_proj.weight,"(768, 768)","(0, 1)",1.1449781656265259,2.5695602075818296e-16,2.244200294162672e-16
1400,transformer.h.0.attn.output_proj.weight,"(768, 768)","(0,)",9.980637550354004,2.2467505557833417e-13,2.2823648353209602e-14
1400,transformer.h.0.attn.output_proj.weight,"(768, 768)","(1,)",0.16794250905513763,3.432901207224559e-14,2.1316963764918956e-13
1400,transformer.h.0.attn.output_proj.weight,"(768, 768)","(0, 1)",0.1474592238664627,3.1805887269623426e-14,2.156927658399435e-13
1400,transformer.h.0.ln_2.weight,"(768,)","(0,)",0.6307074427604675,2.1481390817079497e-15,3.405920116184252e-15
1400,transformer.h.0.mlp.mlp_up.weight,"(3072, 768)","(0,)",2.5430190563201904,4.638940048271706e-16,1.2734326416245653e-16
1400,transformer.h.0.mlp.mlp_up.weight,"(3072, 768)","(1,)",0.6016842126846313,2.1421318975762426e-16,3.770240792320029e-16
1400,transformer.h.0.mlp.mlp_up.weight,"(3072, 768)","(0, 1)",0.4118465185165405,1.7246846797139655e-16,4.187688010182306e-16
1400,transformer.h.0.mlp.mlp_proj.weight,"(768, 3072)","(0,)",6.407318592071533,3.521110879538443e-14,3.8467404141326236e-15
1400,transformer.h.0.mlp.mlp_proj.weight,"(768, 3072)","(1,)",0.18045979738235474,5.631878020580586e-15,3.3425976694650625e-14
1400,transformer.h.0.mlp.mlp_proj.weight,"(768, 3072)","(0, 1)",0.15705624222755432,5.301622415544976e-15,3.3756204347598975e-14
1400,transformer.h.1.ln_1.weight,"(768,)","(0,)",0.7730293273925781,1.401718719631765e-15,1.8132800643622495e-15
1400,transformer.h.1.attn.k_proj.weight,"(768, 768)","(0,)",0.534862756729126,3.6266261575897154e-17,9.913931033270958e-17
1400,transformer.h.1.attn.k_proj.weight,"(768, 768)","(1,)",1.1696902513504028,5.083403051114414e-17,8.457154801490749e-17
1400,transformer.h.1.attn.k_proj.weight,"(768, 768)","(0, 1)",0.20231129229068756,2.278451626484451e-17,1.1262107715045815e-16
1400,transformer.h.1.attn.q_proj.weight,"(768, 768)","(0,)",0.16172926127910614,1.176722628402026e-15,7.34524525485827e-15
1400,transformer.h.1.attn.q_proj.weight,"(768, 768)","(1,)",2.7493953704833984,6.681007523335605e-15,1.8409606775620464e-15
1400,transformer.h.1.attn.q_proj.weight,"(768, 768)","(0, 1)",0.1222132071852684,9.28073989153158e-16,7.593892623557717e-15
1400,transformer.h.1.attn.v_proj.weight,"(768, 768)","(0,)",3.7296669483184814,2.199205004032017e-15,4.969811234501733e-16
1400,transformer.h.1.attn.v_proj.weight,"(768, 768)","(1,)",0.5479903817176819,9.262558329318766e-16,1.7699300827920769e-15
1400,transformer.h.1.attn.v_proj.weight,"(768, 768)","(0, 1)",0.4173150956630707,7.9386654203972e-16,1.9023193207446743e-15
1400,transformer.h.1.attn.output_proj.weight,"(768, 768)","(0,)",6.518466949462891,4.3001377198620405e-13,5.0468218607034945e-14
1400,transformer.h.1.attn.output_proj.weight,"(768, 768)","(1,)",0.1275159865617752,5.2481663356503463e-14,4.280002188165183e-13
1400,transformer.h.1.attn.output_proj.weight,"(768, 768)","(0, 1)",0.11242825537919998,4.856019219004991e-14,4.319216154440725e-13
1400,transformer.h.1.ln_2.weight,"(768,)","(0,)",1.3506885766983032,2.3105846485191556e-16,1.7106715783928272e-16
1400,transformer.h.1.mlp.mlp_up.weight,"(3072, 768)","(0,)",2.417435646057129,7.590275475235586e-17,2.298822768865917e-17
1400,transformer.h.1.mlp.mlp_up.weight,"(3072, 768)","(1,)",1.2234734296798706,5.566739572280174e-17,4.3223591681296964e-17
1400,transformer.h.1.mlp.mlp_up.weight,"(3072, 768)","(0, 1)",0.8046630024909973,4.409350444429448e-17,5.4797479651081776e-17
1400,transformer.h.1.mlp.mlp_proj.weight,"(768, 3072)","(0,)",1.2613126039505005,3.3258062577252827e-15,3.1629525269126187e-15
1400,transformer.h.1.mlp.mlp_proj.weight,"(768, 3072)","(1,)",1.3139411211013794,4.425435017762656e-15,2.0633233433587717e-15
1400,transformer.h.1.mlp.mlp_proj.weight,"(768, 3072)","(0, 1)",0.49332818388938904,2.1435924206053255e-15,4.345165093483155e-15
1400,transformer.h.2.ln_1.weight,"(768,)","(0,)",0.6964696645736694,3.340581476940713e-15,4.796449424703669e-15
1400,transformer.h.2.attn.k_proj.weight,"(768, 768)","(0,)",0.3375724256038666,1.531624165815437e-16,4.988714892302081e-16
1400,transformer.h.2.attn.k_proj.weight,"(768, 768)","(1,)",2.1132946014404297,4.621763278892573e-16,1.8985767056672312e-16
1400,transformer.h.2.attn.k_proj.weight,"(768, 768)","(0, 1)",0.24195776879787445,1.270290414088048e-16,5.25004996751845e-16
1400,transformer.h.2.attn.q_proj.weight,"(768, 768)","(0,)",0.5345971584320068,1.6650867849705418e-19,3.055921579355186e-19
1400,transformer.h.2.attn.q_proj.weight,"(768, 768)","(1,)",1.041096568107605,2.317505459841282e-19,2.403503033731416e-19
1400,transformer.h.2.attn.q_proj.weight,"(768, 768)","(0, 1)",0.2216314971446991,8.564975090490409e-20,3.8645115661350256e-19
1400,transformer.h.2.attn.v_proj.weight,"(768, 768)","(0,)",1.6834322214126587,4.838475811414639e-15,3.016748499227659e-15
1400,transformer.h.2.attn.v_proj.weight,"(768, 768)","(1,)",0.7868849635124207,3.2903941395411853e-15,4.564830382859349e-15
1400,transformer.h.2.attn.v_proj.weight,"(768, 768)","(0, 1)",0.3792652189731598,2.1600005075848253e-15,5.695224226573946e-15
1400,transformer.h.2.attn.output_proj.weight,"(768, 768)","(0,)",7.467752456665039,3.6391320458375315e-14,3.663343381491964e-15
1400,transformer.h.2.attn.output_proj.weight,"(768, 768)","(1,)",0.25603529810905457,7.815246896630736e-15,3.223941906081891e-14
1400,transformer.h.2.attn.output_proj.weight,"(768, 768)","(0, 1)",0.22563810646533966,7.374003717483448e-15,3.268066562809799e-14
1400,transformer.h.2.ln_2.weight,"(768,)","(0,)",1.717018961906433,4.8965426198664403e-17,2.851769681864342e-17
1400,transformer.h.2.mlp.mlp_up.weight,"(3072, 768)","(0,)",2.4344747066497803,2.4744328820386798e-17,8.696067061708725e-18
1400,transformer.h.2.mlp.mlp_up.weight,"(3072, 768)","(1,)",1.9229613542556763,2.2084327728653075e-17,1.1356071462164898e-17
1400,transformer.h.2.mlp.mlp_up.weight,"(3072, 768)","(0, 1)",1.076740026473999,1.7338058018052408e-17,1.610236267946149e-17
1400,transformer.h.2.mlp.mlp_proj.weight,"(768, 3072)","(0,)",1.965052604675293,8.124471626498088e-16,5.356572301569559e-16
1400,transformer.h.2.mlp.mlp_proj.weight,"(768, 3072)","(1,)",3.491039991378784,1.06641342180198e-15,2.8169094453500503e-16
1400,transformer.h.2.mlp.mlp_proj.weight,"(768, 3072)","(0, 1)",1.0384665727615356,6.867718254745042e-16,6.613326202718197e-16
1400,transformer.h.3.ln_1.weight,"(768,)","(0,)",0.8422939777374268,3.5292750066005536e-16,4.190075054906787e-16
1400,transformer.h.3.attn.k_proj.weight,"(768, 768)","(0,)",0.23608307540416718,2.022651150572225e-17,9.459793656856075e-17
1400,transformer.h.3.attn.k_proj.weight,"(768, 768)","(1,)",2.6855554580688477,8.730845705127394e-17,2.751599598609273e-17
1400,transformer.h.3.attn.k_proj.weight,"(768, 768)","(0, 1)",0.18446259200572968,1.7882215475297967e-17,9.694223259898503e-17
1400,transformer.h.3.attn.q_proj.weight,"(768, 768)","(0,)",0.3786184787750244,9.621725464890751e-20,2.9781663432812597e-19
1400,transformer.h.3.attn.q_proj.weight,"(768, 768)","(1,)",1.1617592573165894,1.8683951133329462e-19,2.0719440995548154e-19
1400,transformer.h.3.attn.q_proj.weight,"(768, 768)","(0, 1)",0.1469336897134781,5.0479685620374456e-20,3.4355419043196196e-19
1400,transformer.h.3.attn.v_proj.weight,"(768, 768)","(0,)",2.2144534587860107,9.7616767286531e-16,3.6175795148407945e-16
1400,transformer.h.3.attn.v_proj.weight,"(768, 768)","(1,)",0.8350884914398193,5.944876917502665e-16,7.434380120084616e-16
1400,transformer.h.3.attn.v_proj.weight,"(768, 768)","(0, 1)",0.5391586422920227,4.686678295783367e-16,8.692577683012731e-16
1400,transformer.h.3.attn.output_proj.weight,"(768, 768)","(0,)",10.369930267333984,3.153112121647892e-15,2.9898899844427315e-16
1400,transformer.h.3.attn.output_proj.weight,"(768, 768)","(1,)",0.9378702044487,1.6412280851379958e-15,1.8108727967261528e-15
1400,transformer.h.3.attn.output_proj.weight,"(768, 768)","(0, 1)",0.8493040800094604,1.5853985553976888e-15,1.8667030676202886e-15
1400,transformer.h.3.ln_2.weight,"(768,)","(0,)",2.8674888610839844,1.0202836104478168e-17,3.5581083059101105e-18
1400,transformer.h.3.mlp.mlp_up.weight,"(3072, 768)","(0,)",3.547795534133911,3.463282595233716e-18,9.494243620058346e-19
1400,transformer.h.3.mlp.mlp_up.weight,"(3072, 768)","(1,)",3.106898546218872,3.30278660213643e-18,1.1099203551031203e-18
1400,transformer.h.3.mlp.mlp_up.weight,"(3072, 768)","(0, 1)",1.9406297206878662,2.9121079580567164e-18,1.500599516170717e-18
1400,transformer.h.3.mlp.mlp_proj.weight,"(768, 3072)","(0,)",5.629364013671875,2.494209480083067e-16,4.7768555409304276e-17
1400,transformer.h.3.mlp.mlp_proj.weight,"(768, 3072)","(1,)",2.62111496925354,2.153882494485926e-16,8.18012738213531e-17
1400,transformer.h.3.mlp.mlp_proj.weight,"(768, 3072)","(0, 1)",1.9149110317230225,1.952345166018852e-16,1.0195487431916247e-16
1400,transformer.h.4.ln_1.weight,"(768,)","(0,)",1.5176862478256226,6.963304830964281e-18,4.588105746445321e-18
1400,transformer.h.4.attn.k_proj.weight,"(768, 768)","(0,)",0.5129082202911377,1.1976458575940894e-19,2.5283755114721283e-19
1400,transformer.h.4.attn.k_proj.weight,"(768, 768)","(1,)",2.363690137863159,2.623245372913718e-19,1.102775866905529e-19
1400,transformer.h.4.attn.k_proj.weight,"(768, 768)","(0, 1)",0.3965701162815094,1.0580411638968371e-19,2.66798007592241e-19
1400,transformer.h.4.attn.q_proj.weight,"(768, 768)","(0,)",0.30265071988105774,1.9417043828613705e-20,7.861196900633222e-20
1400,transformer.h.4.attn.q_proj.weight,"(768, 768)","(1,)",4.033395290374756,7.967916124349633e-20,1.8349866131733792e-20
1400,transformer.h.4.attn.q_proj.weight,"(768, 768)","(0, 1)",0.21385006606578827,1.7270264569794246e-20,8.075875472750021e-20
1400,transformer.h.4.attn.v_proj.weight,"(768, 768)","(0,)",2.4706718921661377,9.022244891317575e-17,3.567081064886718e-17
1400,transformer.h.4.attn.v_proj.weight,"(768, 768)","(1,)",0.9491145610809326,5.700216744644181e-17,6.889107557198887e-17
1400,transformer.h.4.attn.v_proj.weight,"(768, 768)","(0, 1)",0.6250007152557373,4.842051269833897e-17,7.747273032009171e-17
1400,transformer.h.4.attn.output_proj.weight,"(768, 768)","(0,)",7.846767425537109,2.0640873406074155e-16,2.7605500237093418e-17
1400,transformer.h.4.attn.output_proj.weight,"(768, 768)","(1,)",2.094726800918579,1.566298783000272e-16,7.738434772600164e-17
1400,transformer.h.4.attn.output_proj.weight,"(768, 768)","(0, 1)",1.7497004270553589,1.4890888181822863e-16,8.510535744269001e-17
1400,transformer.h.4.ln_2.weight,"(768,)","(0,)",2.6029176712036133,5.764750315467302e-18,2.2147262524788253e-18
1400,transformer.h.4.mlp.mlp_up.weight,"(3072, 768)","(0,)",3.184960126876831,2.2287506861743556e-18,7.123989628036382e-19
1400,transformer.h.4.mlp.mlp_up.weight,"(3072, 768)","(1,)",3.347792387008667,2.2281745548777124e-18,7.129748356063399e-19
1400,transformer.h.4.mlp.mlp_up.weight,"(3072, 768)","(0, 1)",1.893964171409607,1.9248447359175264e-18,1.0163047062653143e-18
1400,transformer.h.4.mlp.mlp_proj.weight,"(768, 3072)","(0,)",5.499355316162109,1.8366648176211482e-16,3.684714088925639e-17
1400,transformer.h.4.mlp.mlp_proj.weight,"(768, 3072)","(1,)",2.625972032546997,1.5936384919085786e-16,6.11497767692358e-17
1400,transformer.h.4.mlp.mlp_proj.weight,"(768, 3072)","(0, 1)",1.8841557502746582,1.4405664034499257e-16,7.645686650109288e-17
1400,transformer.h.5.ln_1.weight,"(768,)","(0,)",0.8735766410827637,4.680911523424892e-17,5.358329431713969e-17
1400,transformer.h.5.attn.k_proj.weight,"(768, 768)","(0,)",0.10304226726293564,2.9068013876320356e-18,3.1767954143160283e-17
1400,transformer.h.5.attn.k_proj.weight,"(768, 768)","(1,)",2.6269640922546387,2.6318208680613894e-17,8.356544989022047e-18
1400,transformer.h.5.attn.k_proj.weight,"(768, 768)","(0, 1)",0.07592137157917023,2.4467911529451178e-18,3.222796251669082e-17
1400,transformer.h.5.attn.q_proj.weight,"(768, 768)","(0,)",0.0722881630063057,1.5086330684304378e-19,2.3527977927601047e-18
1400,transformer.h.5.attn.q_proj.weight,"(768, 768)","(1,)",2.9661076068878174,1.6954151294852512e-18,8.082457762474412e-19
1400,transformer.h.5.attn.q_proj.weight,"(768, 768)","(0, 1)",0.04769308120012283,1.1397164605924402e-19,2.389689220899357e-18
1400,transformer.h.5.attn.v_proj.weight,"(768, 768)","(0,)",0.478689044713974,1.9213205990921932e-16,6.491269284414445e-16
1400,transformer.h.5.attn.v_proj.weight,"(768, 768)","(1,)",0.773643970489502,3.537412081547911e-16,4.875177537260931e-16
1400,transformer.h.5.attn.v_proj.weight,"(768, 768)","(0, 1)",0.13597872853279114,1.0070025308815634e-16,7.405588411416259e-16
1400,transformer.h.5.attn.output_proj.weight,"(768, 768)","(0,)",8.073173522949219,2.040964002891863e-16,2.6238872133702708e-17
1400,transformer.h.5.attn.output_proj.weight,"(768, 768)","(1,)",0.7740874886512756,9.719999531274635e-17,1.3313527545578144e-16
1400,transformer.h.5.attn.output_proj.weight,"(768, 768)","(0, 1)",0.6611469388008118,9.167489865948006e-17,1.3866040519627224e-16
1400,transformer.h.5.ln_2.weight,"(768,)","(0,)",4.037713527679443,1.7957979429143536e-18,4.447561453120391e-19
1400,transformer.h.5.mlp.mlp_up.weight,"(3072, 768)","(0,)",4.349534511566162,6.363312785768969e-19,1.5632596883425276e-19
1400,transformer.h.5.mlp.mlp_up.weight,"(3072, 768)","(1,)",3.3141930103302,5.9130866501624815e-19,2.0134868579247808e-19
1400,transformer.h.5.mlp.mlp_up.weight,"(3072, 768)","(0, 1)",2.188343048095703,5.440459429592292e-19,2.486109167110083e-19
1400,transformer.h.5.mlp.mlp_proj.weight,"(768, 3072)","(0,)",8.041838645935059,5.654932245701598e-17,7.500479229478667e-18
1400,transformer.h.5.mlp.mlp_proj.weight,"(768, 3072)","(1,)",2.429018259048462,4.472866334944945e-17,1.9321134201142136e-17
1400,transformer.h.5.mlp.mlp_proj.weight,"(768, 3072)","(0, 1)",1.9980942010879517,4.268628493388457e-17,2.1363499381817215e-17
1400,transformer.h.6.ln_1.weight,"(768,)","(0,)",1.162165641784668,4.145097692261548e-19,3.566701213209676e-19
1400,transformer.h.6.attn.k_proj.weight,"(768, 768)","(0,)",0.4467419683933258,2.915743198744624e-21,9.863727331292083e-21
1400,transformer.h.6.attn.k_proj.weight,"(768, 768)","(1,)",2.7463748455047607,7.1044014418315e-21,5.675068482360031e-21
1400,transformer.h.6.attn.k_proj.weight,"(768, 768)","(0, 1)",0.2521911561489105,2.573783583120291e-21,1.0205685735226065e-20
1400,transformer.h.6.attn.q_proj.weight,"(768, 768)","(0,)",0.62403804063797,3.9755184268383337e-22,7.850048521420956e-22
1400,transformer.h.6.attn.q_proj.weight,"(768, 768)","(1,)",3.55192494392395,8.116386138378826e-22,3.709180809880464e-22
1400,transformer.h.6.attn.q_proj.weight,"(768, 768)","(0, 1)",0.41519126296043396,3.469405464887706e-22,8.356161988242563e-22
1400,transformer.h.6.attn.v_proj.weight,"(768, 768)","(0,)",3.509235382080078,6.0535993038289815e-18,1.534937024168712e-18
1400,transformer.h.6.attn.v_proj.weight,"(768, 768)","(1,)",0.9034759402275085,3.441495898669988e-18,4.147040636122859e-18
1400,transformer.h.6.attn.v_proj.weight,"(768, 768)","(0, 1)",0.6784543991088867,3.0673904385482335e-18,4.521144648678541e-18
1400,transformer.h.6.attn.output_proj.weight,"(768, 768)","(0,)",6.961248397827148,2.2073087998489704e-17,3.5127428259855585e-18
1400,transformer.h.6.attn.output_proj.weight,"(768, 768)","(1,)",2.4208948612213135,1.7637232702000587e-17,7.948596054523144e-18
1400,transformer.h.6.attn.output_proj.weight,"(768, 768)","(0, 1)",1.7682445049285889,1.6343214512779782e-17,9.242621688369462e-18
1400,transformer.h.6.ln_2.weight,"(768,)","(0,)",3.6659066677093506,1.2950936274147005e-18,3.532805678152726e-19
1400,transformer.h.6.mlp.mlp_up.weight,"(3072, 768)","(0,)",3.897390604019165,5.397325062574949e-19,1.4801139488611408e-19
1400,transformer.h.6.mlp.mlp_up.weight,"(3072, 768)","(1,)",3.0816662311553955,5.012352103565473e-19,1.8650871663645584e-19
1400,transformer.h.6.mlp.mlp_up.weight,"(3072, 768)","(0, 1)",1.9233390092849731,4.524840801848158e-19,2.352596529377313e-19
1400,transformer.h.6.mlp.mlp_proj.weight,"(768, 3072)","(0,)",7.737007141113281,4.64469093876242e-17,6.52755890557084e-18
1400,transformer.h.6.mlp.mlp_proj.weight,"(768, 3072)","(1,)",1.892730712890625,3.365741995068861e-17,1.9317044620193674e-17
1400,transformer.h.6.mlp.mlp_proj.weight,"(768, 3072)","(0, 1)",1.530309796333313,3.203852161280393e-17,2.0935971082219182e-17
1400,transformer.h.7.ln_1.weight,"(768,)","(0,)",1.4401260614395142,5.978928675958054e-19,4.151670417710106e-19
1400,transformer.h.7.attn.k_proj.weight,"(768, 768)","(0,)",0.4036005437374115,4.196034004198272e-21,2.716102148162992e-20
1400,transformer.h.7.attn.k_proj.weight,"(768, 768)","(1,)",4.001336574554443,1.3007727748506768e-20,1.834932975680534e-20
1400,transformer.h.7.attn.k_proj.weight,"(768, 768)","(0, 1)",0.12326682358980179,3.441110526208592e-21,2.7915949806381e-20
1400,transformer.h.7.attn.q_proj.weight,"(768, 768)","(0,)",0.7580344080924988,5.656645134478686e-22,2.198108279598753e-21
1400,transformer.h.7.attn.q_proj.weight,"(768, 768)","(1,)",3.654266119003296,1.2797743224417816e-21,1.4839987735274277e-21
1400,transformer.h.7.attn.q_proj.weight,"(768, 768)","(0, 1)",0.19126513600349426,4.43741251649883e-22,2.32003199578062e-21
1400,transformer.h.7.attn.v_proj.weight,"(768, 768)","(0,)",2.4185142517089844,6.335236104429811e-18,2.8362565298613694e-18
1400,transformer.h.7.attn.v_proj.weight,"(768, 768)","(1,)",0.9204704761505127,4.401597611420234e-18,4.7698944024854876e-18
1400,transformer.h.7.attn.v_proj.weight,"(768, 768)","(0, 1)",0.5999176502227783,3.4390133228565632e-18,5.732475795917014e-18
1400,transformer.h.7.attn.output_proj.weight,"(768, 768)","(0,)",6.838358402252197,1.8280388789317717e-17,2.8100741955225347e-18
1400,transformer.h.7.attn.output_proj.weight,"(768, 768)","(1,)",2.6907920837402344,1.522678869235166e-17,5.86367491287405e-18
1400,transformer.h.7.attn.output_proj.weight,"(768, 768)","(0, 1)",2.0267205238342285,1.4122371880056586e-17,6.9680900708079e-18
1400,transformer.h.7.ln_2.weight,"(768,)","(0,)",2.607738971710205,9.677535470066674e-19,3.711083004191393e-19
1400,transformer.h.7.mlp.mlp_up.weight,"(3072, 768)","(0,)",3.700011968612671,4.1725815435954467e-19,1.195939280592816e-19
1400,transformer.h.7.mlp.mlp_up.weight,"(3072, 768)","(1,)",2.90399169921875,3.8279788758876797e-19,1.5405423360414951e-19
1400,transformer.h.7.mlp.mlp_up.weight,"(3072, 768)","(0, 1)",1.7715795040130615,3.4315300783487374e-19,1.936989065628906e-19
1400,transformer.h.7.mlp.mlp_proj.weight,"(768, 3072)","(0,)",7.875980377197266,2.4605283068139084e-17,3.4554560190728923e-18
1400,transformer.h.7.mlp.mlp_proj.weight,"(768, 3072)","(1,)",2.428011417388916,1.9509749578777702e-17,8.550988681253662e-18
1400,transformer.h.7.mlp.mlp_proj.weight,"(768, 3072)","(0, 1)",1.9861040115356445,1.8663634802003336e-17,9.397108421111703e-18
1400,transformer.h.8.ln_1.weight,"(768,)","(0,)",1.005663514137268,1.941265718642776e-18,1.930333286076969e-18
1400,transformer.h.8.attn.k_proj.weight,"(768, 768)","(0,)",0.12201937288045883,3.316290829699544e-20,3.4309903429990465e-19
1400,transformer.h.8.attn.k_proj.weight,"(768, 768)","(1,)",3.3918869495391846,2.900967127675334e-19,8.61652072111468e-20
1400,transformer.h.8.attn.k_proj.weight,"(768, 768)","(0, 1)",0.08120458573102951,2.825940424400097e-20,3.48002560971119e-19
1400,transformer.h.8.attn.q_proj.weight,"(768, 768)","(0,)",0.2609289884567261,3.397320036944432e-21,1.8499343484535807e-20
1400,transformer.h.8.attn.q_proj.weight,"(768, 768)","(1,)",2.6349241733551025,1.1564087553274329e-20,1.033257475651556e-20
1400,transformer.h.8.attn.q_proj.weight,"(768, 768)","(0, 1)",0.11387209594249725,2.2385145177141913e-21,1.9658147590127305e-20
1400,transformer.h.8.attn.v_proj.weight,"(768, 768)","(0,)",1.1088861227035522,1.079688413318925e-17,2.5296634006666004e-17
1400,transformer.h.8.attn.v_proj.weight,"(768, 768)","(1,)",0.9043591618537903,1.5381729547250194e-17,2.0711790246966286e-17
1400,transformer.h.8.attn.v_proj.weight,"(768, 768)","(0, 1)",0.19738279283046722,5.9498435580546175e-18,3.0143679131294007e-17
1400,transformer.h.8.attn.output_proj.weight,"(768, 768)","(0,)",6.628476619720459,2.4222483732984244e-17,3.7827627020636935e-18
1400,transformer.h.8.attn.output_proj.weight,"(768, 768)","(1,)",1.0964391231536865,1.4347950650544697e-17,1.3657294543732322e-17
1400,transformer.h.8.attn.output_proj.weight,"(768, 768)","(0, 1)",0.907365083694458,1.3322557710889263e-17,1.4682687483387756e-17
1400,transformer.h.8.ln_2.weight,"(768,)","(0,)",2.8554322719573975,6.64025233786384e-19,2.325480514922059e-19
1400,transformer.h.8.mlp.mlp_up.weight,"(3072, 768)","(0,)",3.262648820877075,2.4133999912666717e-19,7.986809446528227e-20
1400,transformer.h.8.mlp.mlp_up.weight,"(3072, 768)","(1,)",2.8540122509002686,2.27880426391934e-19,9.332763488827275e-20
1400,transformer.h.8.mlp.mlp_up.weight,"(3072, 768)","(0, 1)",1.6409181356430054,1.995806260072372e-19,1.2162740942357543e-19
1400,transformer.h.8.mlp.mlp_proj.weight,"(768, 3072)","(0,)",8.38782024383545,1.3448414895450431e-17,1.876832691623111e-18
1400,transformer.h.8.mlp.mlp_proj.weight,"(768, 3072)","(1,)",2.2951161861419678,1.041047829056368e-17,4.914769710100169e-18
1400,transformer.h.8.mlp.mlp_proj.weight,"(768, 3072)","(0, 1)",1.885786533355713,1.0014655823844805e-17,5.310598794263944e-18
1400,transformer.h.9.ln_1.weight,"(768,)","(0,)",1.4522629976272583,4.913007195009971e-19,3.3830009427739e-19
1400,transformer.h.9.attn.k_proj.weight,"(768, 768)","(0,)",0.18895630538463593,1.600041469814177e-20,1.354979746004738e-19
1400,transformer.h.9.attn.k_proj.weight,"(768, 768)","(1,)",2.229473352432251,9.598154048607257e-20,5.55168536593044e-20
1400,transformer.h.9.attn.k_proj.weight,"(768, 768)","(0, 1)",0.098885677754879,1.363292200302557e-20,1.378654818358742e-19
1400,transformer.h.9.attn.q_proj.weight,"(768, 768)","(0,)",0.3451962172985077,1.1445050487403945e-21,4.356035695487246e-21
1400,transformer.h.9.attn.q_proj.weight,"(768, 768)","(1,)",2.3227436542510986,3.106604421826473e-21,2.39393601947858e-21
1400,transformer.h.9.attn.q_proj.weight,"(768, 768)","(0, 1)",0.1743694692850113,8.167159498158258e-22,4.6838241885666394e-21
1400,transformer.h.9.attn.v_proj.weight,"(768, 768)","(0,)",1.1702030897140503,3.869746533737932e-18,5.0848459022568906e-18
1400,transformer.h.9.attn.v_proj.weight,"(768, 768)","(1,)",0.8270288109779358,3.756697000191229e-18,5.197895022213288e-18
1400,transformer.h.9.attn.v_proj.weight,"(768, 768)","(0, 1)",0.3371485471725464,2.257810161478803e-18,6.6967814473354074e-18
1400,transformer.h.9.attn.output_proj.weight,"(768, 768)","(0,)",6.918937683105469,7.22242329374958e-18,1.0211403007287227e-18
1400,transformer.h.9.attn.output_proj.weight,"(768, 768)","(1,)",1.9323493242263794,5.423909303293908e-18,2.8196552217625833e-18
1400,transformer.h.9.attn.output_proj.weight,"(768, 768)","(0, 1)",1.5923576354980469,5.063615898245411e-18,3.1799488336062336e-18
1400,transformer.h.9.ln_2.weight,"(768,)","(0,)",2.864661455154419,4.42226626998852e-19,1.5437308588089456e-19
1400,transformer.h.9.mlp.mlp_up.weight,"(3072, 768)","(0,)",2.988069534301758,1.4859559119372966e-19,5.282932446207401e-20
1400,transformer.h.9.mlp.mlp_up.weight,"(3072, 768)","(1,)",2.6668307781219482,1.3986451888247345e-19,6.1560357999239e-20
