step,lr_step,loss_step
180.0,2.713643178410794e-05,7.4329674243927
181.0,2.7286356821589202e-05,7.41707980632782
182.0,2.7436281859070463e-05,7.42635190486908
183.0,2.758620689655172e-05,7.480796575546265
184.0,2.773613193403298e-05,7.454485893249512
185.0,2.788605697151424e-05,7.417702674865723
186.0,2.80359820089955e-05,7.483641505241394
187.0,2.818590704647676e-05,7.3638927936553955
188.0,2.833583208395802e-05,7.392151951789856
189.0,2.8485757121439276e-05,7.408844828605652
190.0,2.8635682158920537e-05,7.369600534439087
191.0,2.8785607196401797e-05,7.3246365785598755
192.0,2.8935532233883054e-05,7.337002158164978
193.0,2.9085457271364315e-05,7.358294725418091
194.0,2.9235382308845575e-05,7.313631176948547
195.0,2.9385307346326836e-05,7.290459871292114
196.0,2.9535232383808093e-05,7.224414348602295
197.0,2.9685157421289354e-05,7.266274690628052
198.0,2.9835082458770614e-05,7.19144344329834
199.0,2.998500749625187e-05,7.1977198123931885
200.0,3.013493253373313e-05,7.1845245361328125
201.0,3.028485757121439e-05,7.1864283084869385
202.0,3.043478260869565e-05,7.262126207351685
203.0,3.058470764617691e-05,7.170180678367615
204.0,3.0734632683658164e-05,7.2103071212768555
205.0,3.0884557721139424e-05,7.278993725776672
206.0,3.1034482758620685e-05,7.143529653549194
207.0,3.1184407796101945e-05,7.156208157539368
208.0,3.1334332833583206e-05,7.050809264183044
209.0,3.1484257871064466e-05,7.183505296707153
210.0,3.163418290854573e-05,7.133362293243408
211.0,3.178410794602698e-05,7.14357852935791
212.0,3.193403298350825e-05,7.151370644569397
213.0,3.20839580209895e-05,7.103574872016907
214.0,3.2233883058470755e-05,7.1846383810043335
215.0,3.238380809595202e-05,7.065495252609253
216.0,3.2533733133433277e-05,6.943222880363464
217.0,3.2683658170914544e-05,7.108928561210632
218.0,3.28335832083958e-05,7.032694220542908
219.0,3.298350824587706e-05,7.048174738883972
220.0,3.313343328335832e-05,7.0319801568984985
221.0,3.328335832083958e-05,7.063538432121277
222.0,3.343328335832083e-05,6.9646912813186646
223.0,3.35832083958021e-05,7.061328291893005
224.0,3.3733133433283354e-05,7.021641135215759
225.0,3.3883058470764614e-05,6.9939106702804565
226.0,3.4032983508245875e-05,7.096744775772095
227.0,3.418290854572713e-05,6.949061751365662
228.0,3.4332833583208396e-05,7.021411657333374
229.0,3.448275862068965e-05,7.048181891441345
230.0,3.463268365817092e-05,6.934909820556641
231.0,3.478260869565217e-05,6.968523263931274
232.0,3.493253373313343e-05,6.951560974121094
233.0,3.508245877061469e-05,6.9694167375564575
234.0,3.5232383808095946e-05,6.863858103752136
235.0,3.5382308845577206e-05,6.968486905097961
236.0,3.553223388305847e-05,6.884614825248718
237.0,3.568215892053973e-05,7.01577365398407
238.0,3.583208395802099e-05,6.876766085624695
239.0,3.598200899550225e-05,6.926097273826599
240.0,3.61319340329835e-05,6.853572726249695
241.0,3.628185907046477e-05,6.913511157035828
242.0,3.643178410794602e-05,6.847230792045593
243.0,3.658170914542728e-05,6.852141618728638
244.0,3.6731634182908544e-05,6.851477026939392
245.0,3.68815592203898e-05,6.921265721321106
246.0,3.7031484257871065e-05,6.766352653503418
247.0,3.718140929535232e-05,6.802424788475037
248.0,3.733133433283358e-05,6.847667098045349
249.0,3.748125937031484e-05,6.88116729259491
250.0,3.76311844077961e-05,6.822199821472168
251.0,3.7781109445277354e-05,6.80829644203186
252.0,3.793103448275862e-05,6.831873655319214
253.0,3.8080959520239875e-05,6.804581880569458
254.0,3.8230884557721136e-05,6.77234947681427
255.0,3.8380809595202396e-05,6.783351302146912
256.0,3.853073463268365e-05,6.80511474609375
257.0,3.868065967016492e-05,6.673144698143005
258.0,3.883058470764617e-05,6.801233291625977
259.0,3.898050974512744e-05,6.786279082298279
260.0,3.913043478260869e-05,6.9153183698654175
261.0,3.928035982008995e-05,6.77708625793457
262.0,3.943028485757121e-05,6.822662353515625
263.0,3.958020989505247e-05,6.75210177898407
264.0,3.973013493253373e-05,6.722061634063721
265.0,3.988005997001499e-05,6.624107360839844
266.0,4.002998500749625e-05,6.819934248924255
267.0,4.017991004497751e-05,6.739993095397949
268.0,4.032983508245877e-05,6.709643602371216
269.0,4.0479760119940023e-05,6.697105765342712
270.0,4.062968515742129e-05,6.724299788475037
271.0,4.0779610194902544e-05,6.739779710769653
272.0,4.09295352323838e-05,6.711974143981934
273.0,4.1079460269865066e-05,6.745361685752869
274.0,4.122938530734632e-05,6.644749045372009
275.0,4.1379310344827587e-05,6.636083722114563
276.0,4.152923538230884e-05,6.693968772888184
277.0,4.16791604197901e-05,6.619091629981995
278.0,4.182908545727136e-05,6.638126969337463
279.0,4.197901049475262e-05,6.51220440864563
280.0,4.2128935532233876e-05,6.585378646850586
281.0,4.227886056971514e-05,6.63735568523407
282.0,4.24287856071964e-05,6.6538238525390625
283.0,4.257871064467766e-05,6.602225303649902
284.0,4.272863568215892e-05,6.57338559627533
285.0,4.287856071964017e-05,6.764042973518372
286.0,4.302848575712144e-05,6.58327043056488
287.0,4.317841079460269e-05,6.545842289924622
288.0,4.332833583208396e-05,6.608414053916931
289.0,4.3478260869565214e-05,6.644418239593506
290.0,4.3628185907046474e-05,6.504225730895996
291.0,4.3778110944527735e-05,6.549040079116821
292.0,4.392803598200899e-05,6.645718812942505
293.0,4.407796101949025e-05,6.670915484428406
294.0,4.422788605697151e-05,6.688084602355957
295.0,4.437781109445277e-05,6.491512656211853
296.0,4.452773613193403e-05,6.563249826431274
297.0,4.467766116941529e-05,6.518468260765076
298.0,4.4827586206896545e-05,6.515750885009766
299.0,4.497751124437781e-05,6.507254242897034
300.0,4.5127436281859066e-05,6.489983797073364
301.0,4.527736131934032e-05,6.663445830345154
302.0,4.542728635682159e-05,6.415585875511169
303.0,4.557721139430284e-05,6.535406112670898
304.0,4.572713643178411e-05,6.515043377876282
305.0,4.587706146926536e-05,6.536645293235779
306.0,4.602698650674662e-05,6.553974151611328
307.0,4.617691154422788e-05,6.512783169746399
308.0,4.632683658170914e-05,6.463584303855896
309.0,4.64767616191904e-05,6.515781283378601
310.0,4.6626686656671664e-05,6.53869092464447
311.0,4.677661169415292e-05,6.5363770723342896
312.0,4.692653673163418e-05,6.390254497528076
313.0,4.707646176911544e-05,6.54866635799408
314.0,4.722638680659669e-05,6.488367915153503
315.0,4.737631184407796e-05,6.522606611251831
316.0,4.7526236881559214e-05,6.494351625442505
317.0,4.7676161919040474e-05,6.4770448207855225
318.0,4.7826086956521735e-05,6.434332728385925
319.0,4.7976011994002995e-05,6.40745997428894
320.0,4.8125937031484256e-05,6.5231770277023315
321.0,4.827586206896551e-05,6.498417854309082
322.0,4.842578710644677e-05,6.355404257774353
323.0,4.857571214392803e-05,6.462874412536621
324.0,4.872563718140929e-05,6.4473795890808105
325.0,4.887556221889055e-05,6.490599513053894
326.0,4.902548725637181e-05,6.417425870895386
327.0,4.9175412293853066e-05,6.383579969406128
328.0,4.9325337331334333e-05,6.478113532066345
329.0,4.947526236881559e-05,6.512171030044556
330.0,4.962518740629685e-05,6.5071409940719604
331.0,4.977511244377811e-05,6.488911509513855
332.0,4.992503748125936e-05,6.399402022361755
333.0,5.007496251874063e-05,6.338035464286804
334.0,5.022488755622188e-05,6.437496542930603
335.0,5.0374812593703144e-05,6.463646292686462
336.0,5.0524737631184404e-05,6.3919126987457275
337.0,5.0674662668665665e-05,6.400934457778931
338.0,5.082458770614692e-05,6.419167518615723
339.0,5.0974512743628186e-05,6.446024179458618
340.0,5.112443778110944e-05,6.3488829135894775
341.0,5.12743628185907e-05,6.380516290664673
342.0,5.142428785607196e-05,6.300392150878906
343.0,5.1574212893553214e-05,6.309345364570618
344.0,5.172413793103448e-05,6.360620856285095
345.0,5.1874062968515735e-05,6.346624493598938
346.0,5.2023988005996996e-05,6.424335837364197
347.0,5.2173913043478256e-05,6.36102020740509
348.0,5.232383808095952e-05,6.540265083312988
349.0,5.247376311844078e-05,6.320397257804871
350.0,5.262368815592203e-05,6.451262831687927
351.0,5.277361319340329e-05,6.359046101570129
352.0,5.292353823088455e-05,6.343470811843872
353.0,5.307346326836581e-05,6.313522458076477
354.0,5.322338830584707e-05,6.349579691886902
355.0,5.3373313343328334e-05,6.284452676773071
356.0,5.352323838080959e-05,6.314630508422852
357.0,5.3673163418290855e-05,6.3640594482421875
358.0,5.382308845577211e-05,6.266562342643738
359.0,5.397301349325337e-05,6.333610415458679
360.0,5.412293853073463e-05,6.38124406337738
361.0,5.427286356821588e-05,6.382323503494263
362.0,5.442278860569715e-05,6.329702734947205
363.0,5.4572713643178404e-05,6.288201808929443
364.0,5.4722638680659665e-05,6.211177110671997
365.0,5.4872563718140925e-05,6.2822359800338745
366.0,5.5022488755622186e-05,6.295343637466431
367.0,5.517241379310344e-05,6.358632445335388
368.0,5.532233883058471e-05,6.287850737571716
369.0,5.547226386806596e-05,6.314435601234436
370.0,5.562218890554722e-05,6.1674565076828
371.0,5.577211394302848e-05,6.344558000564575
372.0,5.5922038980509736e-05,6.298823952674866
373.0,5.6071964017991e-05,6.331149935722351
374.0,5.6221889055472257e-05,6.303536891937256
375.0,5.637181409295352e-05,6.324499249458313
376.0,5.652173913043478e-05,6.197170615196228
377.0,5.667166416791604e-05,6.2789106369018555
378.0,5.68215892053973e-05,6.207133531570435
379.0,5.697151424287855e-05,6.1969757080078125
380.0,5.712143928035981e-05,6.380779147148132
381.0,5.7271364317841074e-05,6.365087628364563
382.0,5.7421289355322334e-05,6.197909712791443
383.0,5.7571214392803595e-05,6.2451618909835815
384.0,5.7721139430284855e-05,6.257491111755371
385.0,5.787106446776611e-05,6.236577033996582
386.0,5.8020989505247376e-05,6.26686692237854
387.0,5.817091454272863e-05,6.267147064208984
388.0,5.832083958020989e-05,6.212000250816345
389.0,5.847076461769115e-05,6.264780163764954
390.0,5.8620689655172405e-05,6.114670634269714
391.0,5.877061469265367e-05,6.20971143245697
392.0,5.8920539730134926e-05,6.131212115287781
393.0,5.9070464767616186e-05,6.277186274528503
394.0,5.922038980509745e-05,6.267533302307129
395.0,5.937031484257871e-05,6.199639439582825
396.0,5.952023988005996e-05,6.219820976257324
397.0,5.967016491754123e-05,6.1859530210494995
398.0,5.982008995502248e-05,6.2536948919296265
399.0,5.997001499250374e-05,6.272709369659424
400.0,6.0119940029985e-05,6.2436264753341675
401.0,6.026986506746626e-05,6.218093037605286
402.0,6.0419790104947524e-05,6.204416751861572
403.0,6.056971514242878e-05,6.104504466056824
404.0,6.071964017991004e-05,6.189948916435242
405.0,6.08695652173913e-05,6.163356900215149
406.0,6.101949025487256e-05,6.1949896812438965
407.0,6.116941529235382e-05,6.178790330886841
408.0,6.131934032983507e-05,6.152171492576599
409.0,6.146926536731633e-05,6.130141615867615
410.0,6.16191904047976e-05,6.235361099243164
411.0,6.176911544227885e-05,6.161196827888489
412.0,6.191904047976012e-05,6.1970871686935425
413.0,6.206896551724137e-05,6.154500246047974
414.0,6.221889055472264e-05,6.162023544311523
415.0,6.236881559220389e-05,6.217932105064392
416.0,6.251874062968516e-05,6.176700592041016
417.0,6.266866566716641e-05,6.1919063329696655
418.0,6.281859070464767e-05,6.152558326721191
419.0,6.296851574212893e-05,6.15842342376709
420.0,6.311844077961019e-05,6.243565678596497
421.0,6.326836581709145e-05,6.108439564704895
422.0,6.341829085457271e-05,6.242532134056091
423.0,6.356821589205396e-05,6.150094270706177
424.0,6.371814092953523e-05,6.1361658573150635
425.0,6.38680659670165e-05,6.117507815361023
426.0,6.401799100449775e-05,6.137111783027649
427.0,6.4167916041979e-05,6.048048138618469
428.0,6.431784107946026e-05,6.123237609863281
429.0,6.446776611694151e-05,6.1150360107421875
430.0,6.461769115442279e-05,6.145941615104675
431.0,6.476761619190405e-05,6.140516996383667
432.0,6.49175412293853e-05,6.136336326599121
433.0,6.506746626686655e-05,6.128382086753845
434.0,6.521739130434782e-05,6.092521548271179
435.0,6.536731634182909e-05,6.205766797065735
436.0,6.551724137931034e-05,6.143233776092529
437.0,6.56671664167916e-05,6.1226290464401245
438.0,6.581709145427285e-05,6.150057315826416
439.0,6.596701649175412e-05,6.136243939399719
440.0,6.611694152923538e-05,6.157771944999695
441.0,6.626686656671664e-05,6.115330457687378
442.0,6.641679160419789e-05,6.044740676879883
443.0,6.656671664167916e-05,6.06193482875824
444.0,6.671664167916041e-05,6.184152364730835
445.0,6.686656671664167e-05,6.060149073600769
446.0,6.701649175412293e-05,6.07749879360199
447.0,6.71664167916042e-05,6.080561280250549
448.0,6.731634182908545e-05,6.019091010093689
449.0,6.746626686656671e-05,6.121501922607422
450.0,6.761619190404796e-05,6.066552996635437
451.0,6.776611694152923e-05,6.077101826667786
452.0,6.79160419790105e-05,5.9746140241622925
453.0,6.806596701649175e-05,6.034561395645142
454.0,6.8215892053973e-05,6.069765686988831
455.0,6.836581709145426e-05,6.077640652656555
456.0,6.851574212893554e-05,6.024076342582703
457.0,6.866566716641679e-05,6.158806681632996
458.0,6.881559220389805e-05,6.090976595878601
459.0,6.89655172413793e-05,6.053677797317505
460.0,6.911544227886055e-05,6.031578183174133
461.0,6.926536731634183e-05,6.07521653175354
462.0,6.941529235382309e-05,6.107797026634216
463.0,6.956521739130434e-05,6.1269694566726685
464.0,6.97151424287856e-05,6.007493734359741
465.0,6.986506746626686e-05,6.03585422039032
466.0,7.001499250374812e-05,6.045528054237366
467.0,7.016491754122938e-05,6.014540195465088
468.0,7.031484257871064e-05,6.058542728424072
469.0,7.046476761619189e-05,6.0382384061813354
470.0,7.061469265367316e-05,6.060458421707153
471.0,7.076461769115441e-05,6.028144955635071
472.0,7.091454272863568e-05,6.017770171165466
473.0,7.106446776611693e-05,5.970932841300964
474.0,7.12143928035982e-05,6.117261648178101
475.0,7.136431784107945e-05,5.973353385925293
476.0,7.151424287856071e-05,5.996371507644653
477.0,7.166416791604198e-05,6.043373346328735
478.0,7.181409295352323e-05,6.090517640113831
479.0,7.19640179910045e-05,5.98397433757782
480.0,7.211394302848575e-05,6.069359183311462
481.0,7.2263868065967e-05,5.96652626991272
482.0,7.241379310344827e-05,6.009015440940857
483.0,7.256371814092954e-05,6.003319621086121
484.0,7.271364317841079e-05,5.937177538871765
485.0,7.286356821589205e-05,5.973405241966248
486.0,7.30134932533733e-05,6.004113554954529
487.0,7.316341829085455e-05,5.996337532997131
488.0,7.331334332833583e-05,6.011068224906921
489.0,7.346326836581709e-05,5.949782729148865
490.0,7.361319340329834e-05,5.9659141302108765
491.0,7.37631184407796e-05,5.906298756599426
492.0,7.391304347826086e-05,5.905507206916809
493.0,7.406296851574213e-05,5.90434730052948
494.0,7.421289355322338e-05,5.962135195732117
495.0,7.436281859070464e-05,5.913578271865845
496.0,7.451274362818589e-05,6.081436276435852
497.0,7.466266866566716e-05,5.911048054695129
498.0,7.481259370314843e-05,5.946409106254578
499.0,7.496251874062968e-05,5.889321565628052
500.0,7.511244377811093e-05,5.9422701597213745
501.0,7.52623688155922e-05,5.925180912017822
502.0,7.541229385307345e-05,5.86064338684082
503.0,7.556221889055471e-05,5.92522919178009
504.0,7.571214392803598e-05,6.098366975784302
505.0,7.586206896551724e-05,5.8969563245773315
506.0,7.60119940029985e-05,5.896095633506775
507.0,7.616191904047975e-05,6.021212339401245
508.0,7.6311844077961e-05,5.838632583618164
509.0,7.646176911544227e-05,5.871080756187439
510.0,7.661169415292354e-05,5.965670943260193
511.0,7.676161919040479e-05,5.982904434204102
512.0,7.691154422788605e-05,5.977098345756531
513.0,7.70614692653673e-05,5.881440043449402
514.0,7.721139430284858e-05,5.945183038711548
515.0,7.736131934032983e-05,5.950707197189331
516.0,7.751124437781109e-05,5.921069979667664
517.0,7.766116941529234e-05,5.880084037780762
518.0,7.78110944527736e-05,5.892235636711121
519.0,7.796101949025488e-05,5.968648791313171
520.0,7.811094452773613e-05,5.897182822227478
521.0,7.826086956521738e-05,5.833072662353516
522.0,7.841079460269864e-05,5.857662558555603
523.0,7.85607196401799e-05,5.865311622619629
524.0,7.871064467766116e-05,5.860949754714966
525.0,7.886056971514243e-05,5.8897727727890015
526.0,7.901049475262368e-05,5.902957320213318
527.0,7.916041979010493e-05,5.924767851829529
528.0,7.93103448275862e-05,5.878074765205383
529.0,7.946026986506746e-05,5.861671566963196
530.0,7.961019490254872e-05,5.808467268943787
531.0,7.976011994002998e-05,5.950974822044373
532.0,7.991004497751124e-05,5.7879990339279175
533.0,8.00599700149925e-05,5.809016823768616
534.0,8.020989505247375e-05,5.84981381893158
535.0,8.035982008995502e-05,5.761476755142212
536.0,8.050974512743627e-05,5.836717486381531
537.0,8.065967016491754e-05,5.833614468574524
538.0,8.080959520239879e-05,5.875871181488037
539.0,8.095952023988005e-05,5.779609680175781
540.0,8.11094452773613e-05,5.7990312576293945
541.0,8.125937031484258e-05,5.911667346954346
542.0,8.140929535232384e-05,5.833057165145874
543.0,8.155922038980509e-05,5.799849629402161
544.0,8.170914542728634e-05,5.872003436088562
545.0,8.18590704647676e-05,5.797291994094849
546.0,8.200899550224888e-05,5.867142081260681
547.0,8.215892053973013e-05,5.860041975975037
548.0,8.230884557721138e-05,5.899800658226013
549.0,8.245877061469264e-05,5.748429298400879
550.0,8.26086956521739e-05,5.862404108047485
551.0,8.275862068965517e-05,5.838508605957031
552.0,8.290854572713643e-05,5.779353380203247
553.0,8.305847076461768e-05,5.735066533088684
554.0,8.320839580209895e-05,5.8589476346969604
555.0,8.33583208395802e-05,5.963294506072998
556.0,8.350824587706147e-05,5.750317573547363
557.0,8.365817091454272e-05,5.793455243110657
558.0,8.380809595202398e-05,5.8469343185424805
559.0,8.395802098950524e-05,5.823323130607605
560.0,8.41079460269865e-05,5.803679823875427
561.0,8.425787106446775e-05,5.727322101593018
562.0,8.440779610194902e-05,5.795120596885681
563.0,8.455772113943029e-05,5.719636082649231
564.0,8.470764617691154e-05,5.729066729545593
565.0,8.48575712143928e-05,5.785466432571411
566.0,8.500749625187405e-05,5.806449055671692
567.0,8.515742128935531e-05,5.716756582260132
568.0,8.530734632683658e-05,5.698142051696777
569.0,8.545727136431784e-05,5.873212814331055
570.0,8.560719640179909e-05,5.79468846321106
571.0,8.575712143928034e-05,5.839653015136719
572.0,8.590704647676162e-05,5.687437057495117
573.0,8.605697151424288e-05,5.79126238822937
574.0,8.620689655172413e-05,5.737162828445435
575.0,8.635682158920539e-05,5.737848281860352
576.0,8.650674662668664e-05,5.873918533325195
577.0,8.665667166416792e-05,5.758842825889587
578.0,8.680659670164917e-05,5.750861167907715
579.0,8.695652173913043e-05,5.7925498485565186
580.0,8.710644677661168e-05,5.753985643386841
581.0,8.725637181409295e-05,5.848851203918457
582.0,8.74062968515742e-05,5.804013013839722
583.0,8.755622188905547e-05,5.7839435338974
584.0,8.770614692653672e-05,5.747561454772949
585.0,8.785607196401798e-05,5.611172318458557
586.0,8.800599700149924e-05,5.778700113296509
587.0,8.81559220389805e-05,5.6312096118927
588.0,8.830584707646177e-05,5.756579041481018
589.0,8.845577211394302e-05,5.6650495529174805
590.0,8.860569715142429e-05,5.701038241386414
591.0,8.875562218890554e-05,5.743281245231628
592.0,8.89055472263868e-05,5.652753710746765
593.0,8.905547226386806e-05,5.716280937194824
594.0,8.920539730134931e-05,5.746670961380005
595.0,8.935532233883058e-05,5.687890648841858
596.0,8.950524737631184e-05,5.649123191833496
