step,lr_step,loss_step
94.0,1.4242878560719638e-05,8.66142451763153
95.0,1.4392803598200899e-05,8.61366093158722
96.0,1.4542728635682157e-05,8.553568720817566
97.0,1.4692653673163418e-05,8.577353358268738
98.0,1.4842578710644677e-05,8.559223413467407
99.0,1.4992503748125936e-05,8.551279306411743
100.0,1.5142428785607194e-05,8.54056179523468
101.0,1.5292353823088455e-05,8.564204573631287
102.0,1.5442278860569712e-05,8.485045433044434
103.0,1.5592203898050973e-05,8.509966135025024
104.0,1.5742128935532233e-05,8.566964268684387
105.0,1.589205397301349e-05,8.483204245567322
106.0,1.604197901049475e-05,8.504294753074646
107.0,1.619190404797601e-05,8.454748392105103
108.0,1.6341829085457272e-05,8.405553698539734
109.0,1.649175412293853e-05,8.377178311347961
110.0,1.664167916041979e-05,8.442325592041016
111.0,1.679160419790105e-05,8.381229639053345
112.0,1.6941529235382307e-05,8.352949023246765
113.0,1.7091454272863564e-05,8.332386016845703
114.0,1.7241379310344825e-05,8.352638483047485
115.0,1.7391304347826085e-05,8.362054228782654
116.0,1.7541229385307346e-05,8.3192777633667
117.0,1.7691154422788603e-05,8.31616222858429
118.0,1.7841079460269864e-05,8.202154040336609
119.0,1.7991004497751124e-05,8.381964564323425
120.0,1.8140929535232385e-05,8.251515626907349
121.0,1.829085457271364e-05,8.236433863639832
122.0,1.84407796101949e-05,8.253675699234009
123.0,1.859070464767616e-05,8.100942969322205
124.0,1.874062968515742e-05,8.159988522529602
125.0,1.8890554722638677e-05,8.19031536579132
126.0,1.9040479760119938e-05,8.061341643333435
127.0,1.9190404797601198e-05,8.111078143119812
128.0,1.934032983508246e-05,8.048874735832214
129.0,1.949025487256372e-05,8.077535033226013
130.0,1.9640179910044976e-05,8.055974245071411
131.0,1.9790104947526234e-05,8.022599220275879
132.0,1.9940029985007494e-05,8.078943490982056
133.0,2.0089955022488755e-05,7.945680022239685
134.0,2.0239880059970012e-05,7.942036986351013
135.0,2.0389805097451272e-05,8.043384552001953
136.0,2.0539730134932533e-05,7.95624852180481
137.0,2.0689655172413793e-05,7.999445199966431
138.0,2.083958020989505e-05,7.979955673217773
139.0,2.098950524737631e-05,7.928398251533508
140.0,2.113943028485757e-05,7.935048341751099
141.0,2.128935532233883e-05,7.92813241481781
142.0,2.1439280359820086e-05,7.84944474697113
143.0,2.1589205397301346e-05,7.901286482810974
144.0,2.1739130434782607e-05,7.838984131813049
145.0,2.1889055472263867e-05,7.8111594915390015
146.0,2.2038980509745124e-05,7.864255905151367
147.0,2.2188905547226385e-05,7.782103419303894
148.0,2.2338830584707646e-05,7.842264175415039
149.0,2.2488755622188906e-05,7.780036926269531
150.0,2.263868065967016e-05,7.795130014419556
151.0,2.278860569715142e-05,7.705714702606201
152.0,2.293853073463268e-05,7.769843339920044
153.0,2.308845577211394e-05,7.727601528167725
154.0,2.32383808095952e-05,7.740157246589661
155.0,2.338830584707646e-05,7.578771710395813
156.0,2.353823088455772e-05,7.645372152328491
157.0,2.368815592203898e-05,7.6521605253219604
158.0,2.3838080959520237e-05,7.667906880378723
159.0,2.3988005997001498e-05,7.647926211357117
160.0,2.4137931034482755e-05,7.661296725273132
161.0,2.4287856071964015e-05,7.613431215286255
162.0,2.4437781109445276e-05,7.590368986129761
163.0,2.4587706146926533e-05,7.514733672142029
164.0,2.4737631184407794e-05,7.5762176513671875
165.0,2.4887556221889054e-05,7.515926361083984
166.0,2.5037481259370315e-05,7.608630061149597
167.0,2.5187406296851572e-05,7.563385367393494
168.0,2.5337331334332832e-05,7.570195198059082
169.0,2.5487256371814093e-05,7.4803227186203
170.0,2.563718140929535e-05,7.4802374839782715
171.0,2.5787106446776607e-05,7.467166185379028
172.0,2.5937031484257868e-05,7.49056339263916
173.0,2.6086956521739128e-05,7.407795190811157
174.0,2.623688155922039e-05,7.481324672698975
175.0,2.6386806596701646e-05,7.444632649421692
176.0,2.6536731634182906e-05,7.388636469841003
177.0,2.6686656671664167e-05,7.428033947944641
178.0,2.6836581709145427e-05,7.467730641365051
179.0,2.6986506746626685e-05,7.39714503288269
180.0,2.713643178410794e-05,7.333387732505798
181.0,2.7286356821589202e-05,7.316460013389587
182.0,2.7436281859070463e-05,7.328951954841614
183.0,2.758620689655172e-05,7.385310530662537
184.0,2.773613193403298e-05,7.3590004444122314
185.0,2.788605697151424e-05,7.323386073112488
186.0,2.80359820089955e-05,7.390753626823425
187.0,2.818590704647676e-05,7.269260287284851
188.0,2.833583208395802e-05,7.296897768974304
189.0,2.8485757121439276e-05,7.311950922012329
190.0,2.8635682158920537e-05,7.272908091545105
191.0,2.8785607196401797e-05,7.226096987724304
192.0,2.8935532233883054e-05,7.2412073612213135
193.0,2.9085457271364315e-05,7.262352705001831
194.0,2.9235382308845575e-05,7.219900488853455
195.0,2.9385307346326836e-05,7.200376391410828
196.0,2.9535232383808093e-05,7.127364277839661
197.0,2.9685157421289354e-05,7.1739619970321655
198.0,2.9835082458770614e-05,7.100445032119751
199.0,2.998500749625187e-05,7.102486491203308
200.0,3.013493253373313e-05,7.095319628715515
201.0,3.028485757121439e-05,7.096965312957764
202.0,3.043478260869565e-05,7.172386050224304
203.0,3.058470764617691e-05,7.079571485519409
204.0,3.0734632683658164e-05,7.123066782951355
205.0,3.0884557721139424e-05,7.1893310546875
206.0,3.1034482758620685e-05,7.055213451385498
207.0,3.1184407796101945e-05,7.068318724632263
208.0,3.1334332833583206e-05,6.958571672439575
209.0,3.1484257871064466e-05,7.0986539125442505
210.0,3.163418290854573e-05,7.044287919998169
211.0,3.178410794602698e-05,7.056638598442078
212.0,3.193403298350825e-05,7.061142325401306
213.0,3.20839580209895e-05,7.015184760093689
214.0,3.2233883058470755e-05,7.096942067146301
215.0,3.238380809595202e-05,6.973811984062195
216.0,3.2533733133433277e-05,6.848847270011902
217.0,3.2683658170914544e-05,7.024089694023132
218.0,3.28335832083958e-05,6.943575143814087
219.0,3.298350824587706e-05,6.960970163345337
220.0,3.313343328335832e-05,6.947311758995056
221.0,3.328335832083958e-05,6.979431509971619
222.0,3.343328335832083e-05,6.876782178878784
223.0,3.35832083958021e-05,6.976417899131775
224.0,3.3733133433283354e-05,6.9421422481536865
225.0,3.3883058470764614e-05,6.902973055839539
226.0,3.4032983508245875e-05,7.0192950963974
227.0,3.418290854572713e-05,6.866246461868286
228.0,3.4332833583208396e-05,6.948303580284119
229.0,3.448275862068965e-05,6.972150802612305
230.0,3.463268365817092e-05,6.855735182762146
231.0,3.478260869565217e-05,6.890570521354675
232.0,3.493253373313343e-05,6.877932548522949
233.0,3.508245877061469e-05,6.893917918205261
234.0,3.5232383808095946e-05,6.783408522605896
235.0,3.5382308845577206e-05,6.891385912895203
236.0,3.553223388305847e-05,6.806358695030212
237.0,3.568215892053973e-05,6.938852667808533
238.0,3.583208395802099e-05,6.796451807022095
239.0,3.598200899550225e-05,6.854844689369202
240.0,3.61319340329835e-05,6.77859902381897
241.0,3.628185907046477e-05,6.840358376502991
242.0,3.643178410794602e-05,6.773800849914551
243.0,3.658170914542728e-05,6.774713397026062
244.0,3.6731634182908544e-05,6.77334725856781
245.0,3.68815592203898e-05,6.8501245975494385
246.0,3.7031484257871065e-05,6.695675253868103
247.0,3.718140929535232e-05,6.723576784133911
248.0,3.733133433283358e-05,6.775965690612793
249.0,3.748125937031484e-05,6.8055009841918945
250.0,3.76311844077961e-05,6.744751930236816
251.0,3.7781109445277354e-05,6.730467081069946
252.0,3.793103448275862e-05,6.754696369171143
253.0,3.8080959520239875e-05,6.727641224861145
254.0,3.8230884557721136e-05,6.692357659339905
255.0,3.8380809595202396e-05,6.702437400817871
256.0,3.853073463268365e-05,6.72944188117981
257.0,3.868065967016492e-05,6.595627665519714
258.0,3.883058470764617e-05,6.729287505149841
259.0,3.898050974512744e-05,6.7056286334991455
260.0,3.913043478260869e-05,6.840686798095703
261.0,3.928035982008995e-05,6.699057221412659
262.0,3.943028485757121e-05,6.740829348564148
263.0,3.958020989505247e-05,6.677190661430359
264.0,3.973013493253373e-05,6.645522713661194
265.0,3.988005997001499e-05,6.55262291431427
266.0,4.002998500749625e-05,6.743475794792175
267.0,4.017991004497751e-05,6.668616533279419
268.0,4.032983508245877e-05,6.639119386672974
269.0,4.0479760119940023e-05,6.624442934989929
270.0,4.062968515742129e-05,6.646324992179871
271.0,4.0779610194902544e-05,6.66566014289856
272.0,4.09295352323838e-05,6.636893153190613
273.0,4.1079460269865066e-05,6.663386225700378
274.0,4.122938530734632e-05,6.567180752754211
275.0,4.1379310344827587e-05,6.559761166572571
276.0,4.152923538230884e-05,6.618672013282776
277.0,4.16791604197901e-05,6.549598574638367
278.0,4.182908545727136e-05,6.560904383659363
279.0,4.197901049475262e-05,6.435477137565613
280.0,4.2128935532233876e-05,6.508787274360657
281.0,4.227886056971514e-05,6.564503908157349
282.0,4.24287856071964e-05,6.576111912727356
283.0,4.257871064467766e-05,6.52901291847229
284.0,4.272863568215892e-05,6.4998579025268555
285.0,4.287856071964017e-05,6.690052151679993
286.0,4.302848575712144e-05,6.50672972202301
287.0,4.317841079460269e-05,6.472827196121216
288.0,4.332833583208396e-05,6.533257961273193
289.0,4.3478260869565214e-05,6.574681401252747
290.0,4.3628185907046474e-05,6.430419087409973
291.0,4.3778110944527735e-05,6.474470496177673
292.0,4.392803598200899e-05,6.576164960861206
293.0,4.407796101949025e-05,6.594635844230652
294.0,4.422788605697151e-05,6.618614196777344
295.0,4.437781109445277e-05,6.42007052898407
296.0,4.452773613193403e-05,6.490270495414734
297.0,4.467766116941529e-05,6.446253061294556
298.0,4.4827586206896545e-05,6.442195177078247
299.0,4.497751124437781e-05,6.43044114112854
300.0,4.5127436281859066e-05,6.41856849193573
301.0,4.527736131934032e-05,6.596089005470276
302.0,4.542728635682159e-05,6.3398730754852295
303.0,4.557721139430284e-05,6.466519236564636
304.0,4.572713643178411e-05,6.444258689880371
305.0,4.587706146926536e-05,6.46687924861908
306.0,4.602698650674662e-05,6.4833396673202515
307.0,4.617691154422788e-05,6.445085406303406
308.0,4.632683658170914e-05,6.398095488548279
309.0,4.64767616191904e-05,6.44583523273468
310.0,4.6626686656671664e-05,6.474329233169556
311.0,4.677661169415292e-05,6.4692699909210205
312.0,4.692653673163418e-05,6.33026659488678
313.0,4.707646176911544e-05,6.486713886260986
314.0,4.722638680659669e-05,6.422884464263916
315.0,4.737631184407796e-05,6.465396285057068
316.0,4.7526236881559214e-05,6.429230570793152
317.0,4.7676161919040474e-05,6.416530013084412
318.0,4.7826086956521735e-05,6.371489763259888
319.0,4.7976011994002995e-05,6.351161003112793
320.0,4.8125937031484256e-05,6.459086537361145
321.0,4.827586206896551e-05,6.43673837184906
322.0,4.842578710644677e-05,6.301959753036499
323.0,4.857571214392803e-05,6.394134759902954
324.0,4.872563718140929e-05,6.384111046791077
325.0,4.887556221889055e-05,6.42906129360199
326.0,4.902548725637181e-05,6.3539063930511475
327.0,4.9175412293853066e-05,6.325799226760864
328.0,4.9325337331334333e-05,6.42089307308197
329.0,4.947526236881559e-05,6.453680396080017
330.0,4.962518740629685e-05,6.448770761489868
331.0,4.977511244377811e-05,6.424964070320129
332.0,4.992503748125936e-05,6.333901286125183
333.0,5.007496251874063e-05,6.277105808258057
334.0,5.022488755622188e-05,6.382689476013184
335.0,5.0374812593703144e-05,6.401652693748474
336.0,5.0524737631184404e-05,6.337988376617432
337.0,5.0674662668665665e-05,6.34551465511322
338.0,5.082458770614692e-05,6.364274024963379
339.0,5.0974512743628186e-05,6.388905048370361
340.0,5.112443778110944e-05,6.298651099205017
341.0,5.12743628185907e-05,6.329697966575623
342.0,5.142428785607196e-05,6.245821714401245
343.0,5.1574212893553214e-05,6.257323622703552
344.0,5.172413793103448e-05,6.309153437614441
345.0,5.1874062968515735e-05,6.287674307823181
346.0,5.2023988005996996e-05,6.373387575149536
347.0,5.2173913043478256e-05,6.315686106681824
348.0,5.232383808095952e-05,6.487495303153992
349.0,5.247376311844078e-05,6.271282434463501
350.0,5.262368815592203e-05,6.396024823188782
351.0,5.277361319340329e-05,6.308172345161438
352.0,5.292353823088455e-05,6.290772557258606
353.0,5.307346326836581e-05,6.276324391365051
354.0,5.322338830584707e-05,6.302130818367004
355.0,5.3373313343328334e-05,6.251400113105774
356.0,5.352323838080959e-05,6.278128027915955
357.0,5.3673163418290855e-05,6.324152946472168
358.0,5.382308845577211e-05,6.226676106452942
359.0,5.397301349325337e-05,6.290117502212524
360.0,5.412293853073463e-05,6.341251730918884
361.0,5.427286356821588e-05,6.335507035255432
362.0,5.442278860569715e-05,6.28947377204895
363.0,5.4572713643178404e-05,6.248306632041931
364.0,5.4722638680659665e-05,6.168748140335083
365.0,5.4872563718140925e-05,6.238265633583069
366.0,5.5022488755622186e-05,6.261305809020996
367.0,5.517241379310344e-05,6.31607711315155
368.0,5.532233883058471e-05,6.254262924194336
369.0,5.547226386806596e-05,6.272224187850952
370.0,5.562218890554722e-05,6.123805046081543
371.0,5.577211394302848e-05,6.299480199813843
372.0,5.5922038980509736e-05,6.258640289306641
373.0,5.6071964017991e-05,6.287843585014343
374.0,5.6221889055472257e-05,6.265514492988586
375.0,5.637181409295352e-05,6.278485655784607
376.0,5.652173913043478e-05,6.16109311580658
377.0,5.667166416791604e-05,6.242126822471619
378.0,5.68215892053973e-05,6.170241832733154
379.0,5.697151424287855e-05,6.164798736572266
380.0,5.712143928035981e-05,6.3402193784713745
381.0,5.7271364317841074e-05,6.32673442363739
382.0,5.7421289355322334e-05,6.1566585302352905
383.0,5.7571214392803595e-05,6.210953593254089
384.0,5.7721139430284855e-05,6.218364834785461
385.0,5.787106446776611e-05,6.199257969856262
386.0,5.8020989505247376e-05,6.227115988731384
387.0,5.817091454272863e-05,6.230766773223877
388.0,5.832083958020989e-05,6.176732182502747
389.0,5.847076461769115e-05,6.2265390157699585
390.0,5.8620689655172405e-05,6.089302897453308
391.0,5.877061469265367e-05,6.181204915046692
392.0,5.8920539730134926e-05,6.093953251838684
393.0,5.9070464767616186e-05,6.2400418519973755
394.0,5.922038980509745e-05,6.233115196228027
395.0,5.937031484257871e-05,6.1614954471588135
396.0,5.952023988005996e-05,6.187805533409119
397.0,5.967016491754123e-05,6.148924231529236
398.0,5.982008995502248e-05,6.216336488723755
399.0,5.997001499250374e-05,6.234206557273865
400.0,6.0119940029985e-05,6.2112075090408325
401.0,6.026986506746626e-05,6.186032295227051
402.0,6.0419790104947524e-05,6.177446246147156
403.0,6.056971514242878e-05,6.073283553123474
404.0,6.071964017991004e-05,6.159284710884094
405.0,6.08695652173913e-05,6.137019395828247
406.0,6.101949025487256e-05,6.158930063247681
407.0,6.116941529235382e-05,6.1489081382751465
408.0,6.131934032983507e-05,6.110329627990723
409.0,6.146926536731633e-05,6.096578240394592
410.0,6.16191904047976e-05,6.205472350120544
411.0,6.176911544227885e-05,6.123030185699463
412.0,6.191904047976012e-05,6.15928590297699
413.0,6.206896551724137e-05,6.116785407066345
414.0,6.221889055472264e-05,6.136114001274109
415.0,6.236881559220389e-05,6.182644963264465
416.0,6.251874062968516e-05,6.140320301055908
417.0,6.266866566716641e-05,6.160262227058411
418.0,6.281859070464767e-05,6.113007664680481
419.0,6.296851574212893e-05,6.126239895820618
420.0,6.311844077961019e-05,6.216804385185242
421.0,6.326836581709145e-05,6.075970530509949
422.0,6.341829085457271e-05,6.215042471885681
423.0,6.356821589205396e-05,6.12174928188324
424.0,6.371814092953523e-05,6.110813021659851
425.0,6.38680659670165e-05,6.085895895957947
426.0,6.401799100449775e-05,6.11148476600647
427.0,6.4167916041979e-05,6.016775369644165
428.0,6.431784107946026e-05,6.096876263618469
429.0,6.446776611694151e-05,6.08464777469635
430.0,6.461769115442279e-05,6.126009821891785
431.0,6.476761619190405e-05,6.114409565925598
432.0,6.49175412293853e-05,6.116774082183838
433.0,6.506746626686655e-05,6.107457280158997
434.0,6.521739130434782e-05,6.07449471950531
435.0,6.536731634182909e-05,6.178048253059387
436.0,6.551724137931034e-05,6.126958727836609
437.0,6.56671664167916e-05,6.104720234870911
438.0,6.581709145427285e-05,6.12670361995697
439.0,6.596701649175412e-05,6.118542551994324
440.0,6.611694152923538e-05,6.127886176109314
441.0,6.626686656671664e-05,6.093209981918335
442.0,6.641679160419789e-05,6.019154787063599
443.0,6.656671664167916e-05,6.047186255455017
444.0,6.671664167916041e-05,6.163288950920105
445.0,6.686656671664167e-05,6.030723452568054
446.0,6.701649175412293e-05,6.058931350708008
447.0,6.71664167916042e-05,6.060323119163513
448.0,6.731634182908545e-05,5.987455248832703
449.0,6.746626686656671e-05,6.095943450927734
450.0,6.761619190404796e-05,6.040152311325073
451.0,6.776611694152923e-05,6.061531901359558
452.0,6.79160419790105e-05,5.9519994258880615
453.0,6.806596701649175e-05,6.008391976356506
454.0,6.8215892053973e-05,6.0498058795928955
455.0,6.836581709145426e-05,6.062663197517395
456.0,6.851574212893554e-05,6.012841463088989
457.0,6.866566716641679e-05,6.133545637130737
458.0,6.881559220389805e-05,6.079615950584412
459.0,6.89655172413793e-05,6.03844940662384
460.0,6.911544227886055e-05,6.026432514190674
461.0,6.926536731634183e-05,6.0617595911026
462.0,6.941529235382309e-05,6.092445254325867
463.0,6.956521739130434e-05,6.122223734855652
464.0,6.97151424287856e-05,5.986813902854919
465.0,6.986506746626686e-05,6.032103896141052
466.0,7.001499250374812e-05,6.017774343490601
467.0,7.016491754122938e-05,5.996955633163452
468.0,7.031484257871064e-05,6.04500412940979
469.0,7.046476761619189e-05,6.0246288776397705
470.0,7.061469265367316e-05,6.051093935966492
471.0,7.076461769115441e-05,6.010892987251282
472.0,7.091454272863568e-05,6.004912257194519
473.0,7.106446776611693e-05,5.9557658433914185
474.0,7.12143928035982e-05,6.10098659992218
475.0,7.136431784107945e-05,5.969366431236267
476.0,7.151424287856071e-05,5.970610976219177
477.0,7.166416791604198e-05,6.030352711677551
478.0,7.181409295352323e-05,6.0805147886276245
479.0,7.19640179910045e-05,5.97186803817749
480.0,7.211394302848575e-05,6.0612040758132935
481.0,7.2263868065967e-05,5.9474146366119385
482.0,7.241379310344827e-05,5.997170805931091
483.0,7.256371814092954e-05,5.9931910037994385
484.0,7.271364317841079e-05,5.9251755475997925
485.0,7.286356821589205e-05,5.968842506408691
486.0,7.30134932533733e-05,5.986090898513794
487.0,7.316341829085455e-05,5.991901159286499
488.0,7.331334332833583e-05,6.0116612911224365
489.0,7.346326836581709e-05,5.949750542640686
490.0,7.361319340329834e-05,5.950092077255249
491.0,7.37631184407796e-05,5.9097665548324585
492.0,7.391304347826086e-05,5.905092358589172
493.0,7.406296851574213e-05,5.898820757865906
494.0,7.421289355322338e-05,5.947262644767761
495.0,7.436281859070464e-05,5.903044939041138
496.0,7.451274362818589e-05,6.069073677062988
497.0,7.466266866566716e-05,5.90368926525116
498.0,7.481259370314843e-05,5.9335726499557495
499.0,7.496251874062968e-05,5.871986746788025
500.0,7.511244377811093e-05,5.953397154808044
501.0,7.52623688155922e-05,5.910109877586365
502.0,7.541229385307345e-05,5.868235230445862
503.0,7.556221889055471e-05,5.920098423957825
504.0,7.571214392803598e-05,6.10282838344574
505.0,7.586206896551724e-05,5.896865725517273
506.0,7.60119940029985e-05,5.889546275138855
507.0,7.616191904047975e-05,6.011053919792175
508.0,7.6311844077961e-05,5.837379693984985
509.0,7.646176911544227e-05,5.866958498954773
510.0,7.661169415292354e-05,5.953152179718018
511.0,7.676161919040479e-05,5.9817153215408325
512.0,7.691154422788605e-05,5.974099040031433
513.0,7.70614692653673e-05,5.879814028739929
514.0,7.721139430284858e-05,5.930494666099548
515.0,7.736131934032983e-05,5.936861038208008
516.0,7.751124437781109e-05,5.920972228050232
517.0,7.766116941529234e-05,5.855181813240051
518.0,7.78110944527736e-05,5.89772641658783
519.0,7.796101949025488e-05,5.947190523147583
520.0,7.811094452773613e-05,5.887448191642761
521.0,7.826086956521738e-05,5.8222246170043945
522.0,7.841079460269864e-05,5.858349800109863
523.0,7.85607196401799e-05,5.859115719795227
524.0,7.871064467766116e-05,5.863310694694519
525.0,7.886056971514243e-05,5.8853983879089355
526.0,7.901049475262368e-05,5.900374054908752
527.0,7.916041979010493e-05,5.917151570320129
528.0,7.93103448275862e-05,5.870193839073181
529.0,7.946026986506746e-05,5.866761803627014
530.0,7.961019490254872e-05,5.807585120201111
531.0,7.976011994002998e-05,5.9434884786605835
532.0,7.991004497751124e-05,5.775683522224426
533.0,8.00599700149925e-05,5.810020565986633
534.0,8.020989505247375e-05,5.840121507644653
535.0,8.035982008995502e-05,5.752212405204773
536.0,8.050974512743627e-05,5.834476351737976
537.0,8.065967016491754e-05,5.825422406196594
538.0,8.080959520239879e-05,5.876474380493164
539.0,8.095952023988005e-05,5.769851207733154
540.0,8.11094452773613e-05,5.8002930879592896
541.0,8.125937031484258e-05,5.91425359249115
542.0,8.140929535232384e-05,5.83552360534668
543.0,8.155922038980509e-05,5.807653069496155
544.0,8.170914542728634e-05,5.868692398071289
545.0,8.18590704647676e-05,5.8014702796936035
546.0,8.200899550224888e-05,5.859093070030212
547.0,8.215892053973013e-05,5.85016667842865
548.0,8.230884557721138e-05,5.894481539726257
549.0,8.245877061469264e-05,5.749659538269043
550.0,8.26086956521739e-05,5.857985615730286
551.0,8.275862068965517e-05,5.840288996696472
552.0,8.290854572713643e-05,5.782555937767029
553.0,8.305847076461768e-05,5.735082030296326
554.0,8.320839580209895e-05,5.864677429199219
555.0,8.33583208395802e-05,5.953578352928162
556.0,8.350824587706147e-05,5.774592757225037
557.0,8.365817091454272e-05,5.789472460746765
558.0,8.380809595202398e-05,5.856415033340454
559.0,8.395802098950524e-05,5.82866907119751
560.0,8.41079460269865e-05,5.795883536338806
561.0,8.425787106446775e-05,5.730716586112976
562.0,8.440779610194902e-05,5.785251259803772
563.0,8.455772113943029e-05,5.719937682151794
564.0,8.470764617691154e-05,5.739060044288635
565.0,8.48575712143928e-05,5.781041979789734
566.0,8.500749625187405e-05,5.804912447929382
567.0,8.515742128935531e-05,5.713707804679871
568.0,8.530734632683658e-05,5.7018327713012695
569.0,8.545727136431784e-05,5.900129675865173
570.0,8.560719640179909e-05,5.787448883056641
571.0,8.575712143928034e-05,5.838265419006348
572.0,8.590704647676162e-05,5.694630742073059
573.0,8.605697151424288e-05,5.791010856628418
574.0,8.620689655172413e-05,5.746512413024902
575.0,8.635682158920539e-05,5.746535062789917
576.0,8.650674662668664e-05,5.872060656547546
577.0,8.665667166416792e-05,5.762433409690857
578.0,8.680659670164917e-05,5.753220915794373
579.0,8.695652173913043e-05,5.790888667106628
580.0,8.710644677661168e-05,5.75772762298584
581.0,8.725637181409295e-05,5.858297944068909
582.0,8.74062968515742e-05,5.814084410667419
583.0,8.755622188905547e-05,5.7904380559921265
584.0,8.770614692653672e-05,5.746755599975586
585.0,8.785607196401798e-05,5.602443814277649
586.0,8.800599700149924e-05,5.778639912605286
587.0,8.81559220389805e-05,5.6319379806518555
588.0,8.830584707646177e-05,5.7557612657547
589.0,8.845577211394302e-05,5.665213465690613
590.0,8.860569715142429e-05,5.708312392234802
591.0,8.875562218890554e-05,5.734416246414185
592.0,8.89055472263868e-05,5.654299855232239
593.0,8.905547226386806e-05,5.709394812583923
594.0,8.920539730134931e-05,5.7544028759002686
595.0,8.935532233883058e-05,5.686743855476379
596.0,8.950524737631184e-05,5.655905604362488
