step,lr_step,loss_step
0.0,1.4992503748125938e-06,11.000217199325562
1.0,2.9985007496251876e-06,10.91800570487976
2.0,4.497751124437782e-06,10.750608444213867
3.0,5.997001499250375e-06,10.556491613388062
4.0,7.496251874062968e-06,10.380158424377441
5.0,8.995502248875564e-06,10.215871334075928
6.0,1.0494752623688157e-05,10.088330507278442
7.0,1.199400299850075e-05,9.963324666023254
8.0,1.3493253373313344e-05,9.820669293403625
9.0,1.4992503748125936e-05,9.786945581436157
10.0,1.6491754122938532e-05,9.722671508789062
11.0,1.7991004497751128e-05,9.672964215278625
12.0,1.949025487256372e-05,9.654640555381775
13.0,2.0989505247376314e-05,9.630674719810486
14.0,2.2488755622188906e-05,9.605180621147156
15.0,2.39880059970015e-05,9.579727053642273
16.0,2.5487256371814096e-05,9.543619155883789
17.0,2.6986506746626688e-05,9.522566795349121
18.0,2.8485757121439283e-05,9.427656531333923
19.0,2.998500749625187e-05,9.435037970542908
20.0,3.1484257871064466e-05,9.389911890029907
21.0,3.2983508245877065e-05,9.374980926513672
22.0,3.4482758620689657e-05,9.29188072681427
23.0,3.5982008995502255e-05,9.291524887084961
24.0,3.748125937031484e-05,9.208351969718933
25.0,3.898050974512744e-05,9.167822003364563
26.0,4.047976011994003e-05,9.131618738174438
27.0,4.197901049475263e-05,9.032263159751892
28.0,4.347826086956522e-05,9.070836901664734
29.0,4.497751124437781e-05,9.012775421142578
30.0,4.6476761619190404e-05,8.876239657402039
31.0,4.7976011994003e-05,8.903033137321472
32.0,4.9475262368815594e-05,8.864583969116211
33.0,5.097451274362819e-05,8.845629692077637
34.0,5.247376311844078e-05,8.709284663200378
35.0,5.3973013493253376e-05,8.661341071128845
36.0,5.547226386806597e-05,8.623415231704712
37.0,5.6971514242878566e-05,8.543111085891724
38.0,5.847076461769116e-05,8.547272086143494
39.0,5.997001499250374e-05,8.515236973762512
40.0,6.146926536731634e-05,8.451571464538574
41.0,6.296851574212893e-05,8.354528546333313
42.0,6.446776611694152e-05,8.32769513130188
43.0,6.596701649175413e-05,8.30690085887909
44.0,6.746626686656672e-05,8.251913189888
45.0,6.896551724137931e-05,8.212947845458984
46.0,7.04647676161919e-05,8.174459338188171
47.0,7.196401799100451e-05,8.15040409564972
48.0,7.346326836581709e-05,8.05562973022461
49.0,7.496251874062968e-05,8.083944320678711
50.0,7.646176911544227e-05,8.003742098808289
51.0,7.796101949025488e-05,7.87727952003479
52.0,7.946026986506747e-05,7.92360246181488
53.0,8.095952023988006e-05,7.806276082992554
54.0,8.245877061469265e-05,7.824748158454895
55.0,8.395802098950526e-05,7.7838134765625
56.0,8.545727136431785e-05,7.680462002754211
57.0,8.695652173913044e-05,7.670101523399353
58.0,8.845577211394302e-05,7.580238580703735
59.0,8.995502248875562e-05,7.6365578174591064
60.0,9.145427286356822e-05,7.531324625015259
61.0,9.295352323838081e-05,7.512145042419434
62.0,9.44527736131934e-05,7.494167685508728
63.0,9.5952023988006e-05,7.3738449811935425
64.0,9.74512743628186e-05,7.319840788841248
65.0,9.895052473763119e-05,7.382382750511169
66.0,0.00010044977511244378,7.3778170347213745
67.0,0.00010194902548725638,7.323645353317261
68.0,0.00010344827586206898,7.33978271484375
69.0,0.00010494752623688155,7.1720850467681885
70.0,0.00010644677661169415,7.332666516304016
71.0,0.00010794602698650675,7.211470007896423
72.0,0.00010944527736131934,7.177872061729431
73.0,0.00011094452773613194,7.134248614311218
74.0,0.00011244377811094453,7.1588826179504395
75.0,0.00011394302848575713,7.0435404777526855
76.0,0.00011544227886056972,7.0564985275268555
77.0,0.00011694152923538232,6.993271112442017
78.0,0.00011844077961019491,7.0906126499176025
79.0,0.00011994002998500749,6.970292329788208
80.0,0.00012143928035982009,6.999155282974243
81.0,0.00012293853073463268,6.966267824172974
82.0,0.00012443778110944527,6.947430968284607
83.0,0.00012593703148425787,7.0190733671188354
84.0,0.00012743628185907046,6.9718170166015625
85.0,0.00012893553223388305,6.931053996086121
86.0,0.00013043478260869567,6.808032393455505
87.0,0.00013193403298350826,6.817256808280945
88.0,0.00013343328335832085,6.898590922355652
89.0,0.00013493253373313344,6.792842745780945
90.0,0.00013643178410794603,6.767215132713318
91.0,0.00013793103448275863,6.770779490470886
92.0,0.00013943028485757122,6.848058700561523
93.0,0.0001409295352323838,6.763997673988342
94.0,0.00014242878560719643,6.791356801986694
95.0,0.00014392803598200902,6.694262623786926
96.0,0.00014542728635682158,6.666132807731628
97.0,0.00014692653673163418,6.671215891838074
98.0,0.00014842578710644677,6.63977324962616
99.0,0.00014992503748125936,6.689608693122864
100.0,0.00015142428785607195,6.66103720664978
101.0,0.00015292353823088454,6.63063645362854
102.0,0.00015442278860569716,6.633676290512085
103.0,0.00015592203898050975,6.64552628993988
104.0,0.00015742128935532235,6.702974438667297
105.0,0.00015892053973013494,6.628333330154419
106.0,0.00016041979010494753,6.638727188110352
107.0,0.00016191904047976012,6.60031259059906
108.0,0.0001634182908545727,6.559647917747498
109.0,0.0001649175412293853,6.512517333030701
110.0,0.00016641679160419792,6.609104871749878
111.0,0.00016791604197901051,6.498972773551941
112.0,0.0001694152923538231,6.506914496421814
113.0,0.0001709145427286357,6.511630415916443
114.0,0.0001724137931034483,6.525861620903015
115.0,0.00017391304347826088,6.574304699897766
116.0,0.00017541229385307347,6.492742896080017
117.0,0.00017691154422788604,6.513970494270325
118.0,0.00017841079460269863,6.422897577285767
119.0,0.00017991004497751125,6.645548939704895
120.0,0.00018140929535232384,6.487930417060852
121.0,0.00018290854572713643,6.473399996757507
122.0,0.00018440779610194902,6.465914845466614
123.0,0.00018590704647676162,6.295244097709656
124.0,0.0001874062968515742,6.36955201625824
125.0,0.0001889055472263868,6.41725480556488
126.0,0.0001904047976011994,6.294223666191101
127.0,0.000191904047976012,6.367732882499695
128.0,0.0001934032983508246,6.299787163734436
129.0,0.0001949025487256372,6.349388360977173
130.0,0.00019640179910044978,6.307445764541626
131.0,0.00019790104947526238,6.317917704582214
132.0,0.00019940029985007497,6.354246139526367
133.0,0.00020089955022488756,6.21924102306366
134.0,0.00020239880059970015,6.214252710342407
135.0,0.00020389805097451277,6.386176943778992
136.0,0.00020539730134932536,6.284664273262024
137.0,0.00020689655172413795,6.3424235582351685
138.0,0.00020839580209895052,6.359989047050476
139.0,0.0002098950524737631,6.285877227783203
140.0,0.0002113943028485757,6.316701173782349
141.0,0.0002128935532233883,6.315041780471802
142.0,0.00021439280359820088,6.239416003227234
143.0,0.0002158920539730135,6.299782395362854
144.0,0.0002173913043478261,6.237699389457703
145.0,0.0002188905547226387,6.251332759857178
146.0,0.00022038980509745128,6.301754117012024
147.0,0.00022188905547226387,6.231362223625183
148.0,0.00022338830584707646,6.268426775932312
149.0,0.00022488755622188905,6.228898763656616
150.0,0.00022638680659670165,6.250237822532654
151.0,0.00022788605697151426,6.179181933403015
152.0,0.00022938530734632686,6.266393661499023
153.0,0.00023088455772113945,6.181486248970032
154.0,0.00023238380809595204,6.237765550613403
155.0,0.00023388305847076463,6.032866835594177
156.0,0.00023538230884557722,6.172358393669128
157.0,0.00023688155922038981,6.136202812194824
158.0,0.0002383808095952024,6.199973225593567
159.0,0.00023988005997001497,6.213952898979187
160.0,0.0002413793103448276,6.211773753166199
161.0,0.00024287856071964018,6.164129972457886
162.0,0.00024437781109445277,6.180819869041443
163.0,0.00024587706146926536,6.052524447441101
164.0,0.00024737631184407796,6.151266098022461
165.0,0.00024887556221889055,6.094673275947571
166.0,0.00025037481259370314,6.218652129173279
167.0,0.00025187406296851573,6.178948879241943
168.0,0.0002533733133433283,6.186057925224304
169.0,0.0002548725637181409,6.06245756149292
170.0,0.0002563718140929535,6.065393090248108
171.0,0.0002578710644677661,6.08185350894928
172.0,0.00025937031484257874,6.136054992675781
173.0,0.00026086956521739134,6.0332030057907104
174.0,0.00026236881559220393,6.122511029243469
175.0,0.0002638680659670165,6.08565628528595
176.0,0.0002653673163418291,6.117957830429077
177.0,0.0002668665667166417,6.11644446849823
178.0,0.0002683658170914543,6.1491698026657104
179.0,0.0002698650674662669,6.049107909202576
